geometry,EMERGENCIA,AREA_HA,SHAPE_Length,SHAPE_Area_left,RULEID,index_right,DeCodigo,DeNombre,DeArea,DeNorma,SHAPE_Leng,SHAPE_Area_right
POINT (-75.87003142677644 7.748887717941762),Inundación,41.1521624301,0.03487742242,3.369965e-05,1,17.0,23,['Córdoba'],25083.7516199,Ley No. 9 de 1951,1063115.80374,25083751619.9
POINT (-76.8309579525301 7.746758539134127),Inundación,30.7413682282,0.0308481798,2.514099e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.75871684102952 7.743888753558201),Inundación,64.6453276516,0.04479104106,5.287432e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.71037230398483 7.749433002296489),Inundación,42.1130389356,0.02591637721,3.444795e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.67268837610263 7.74913716976532),Inundación,35.1404831833,0.03045964938,2.874617e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.6827016608236 7.749934305578801),Inundación,32.5612913833,0.02587295348,2.663593e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.80421801918735 7.748790797354811),Inundación,31.465812993,0.02976804976,2.573471e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-75.85662932537528 7.756645160290896),Inundación,"1,105.38779861",1.20798410255,0.00090523627,1,17.0,23,['Córdoba'],25083.7516199,Ley No. 9 de 1951,1063115.80374,25083751619.9
POINT (-76.69556231028757 7.750684561677062),Inundación,37.3170667812,0.02318362719,3.052571e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.68810581576003 7.758543552656845),Inundación,49.264752779,0.03327426948,4.038119e-05,1,16.0,20,['Cesar'],22499.9945424,Ley No. 25 de 1967,1407263.8748,22499994542.4
POINT (-75.15003871661189 7.758271085274506),Inundación,44.8898577444,0.03184593962,3.678411e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.66277260843913 7.759702933147789),Inundación,34.8810101249,0.02637912359,2.859107e-05,1,16.0,20,['Cesar'],22499.9945424,Ley No. 25 de 1967,1407263.8748,22499994542.4
POINT (-76.92296835422133 7.749043960799981),Inundación,81.3277537509,0.04248437555,6.650171e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.89807402333118 7.759222541664752),Inundación,103.036865522,0.04524896407,8.446013e-05,1,31.0,13,['Bolívar'],26650.7055036,Constitución Política de Colombia 1886,1652581.80841,26650705503.6
POINT (-73.77028694528055 7.759121560995823),Inundación,33.3958281333,0.03067808008,2.737431e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-76.88105183022621 7.751282788277025),Inundación,46.3408569495,0.05739200371,3.789583e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.79445674135343 7.754403436009877),Inundación,59.0240386527,0.05286548417,4.827496e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.70882386662154 7.759658229444878),Inundación,925.287449476,0.94754257603,0.00075689282,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-75.39656676441957 7.7583403092267975),Inundación,66.938878669,0.04352291668,5.484201e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.72977427842258 7.767752365550671),Inundación,31.9513524799,0.03461586508,2.619059e-05,1,16.0,20,['Cesar'],22499.9945424,Ley No. 25 de 1967,1407263.8748,22499994542.4
POINT (-73.86864913221468 7.767996096323562),Inundación,32.368975065,0.0324127938,2.653355e-05,1,31.0,13,['Bolívar'],26650.7055036,Constitución Política de Colombia 1886,1652581.80841,26650705503.6
POINT (-74.75757207058815 7.766553747627942),Inundación,43.9814409412,0.04560750885,3.604788e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-75.00532071584325 7.765638775882649),Inundación,61.8731267028,0.03360158692,5.070599e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.84551549213572 7.766007637799418),Inundación,37.2417755922,0.0371570016,3.052766e-05,1,31.0,13,['Bolívar'],26650.7055036,Constitución Política de Colombia 1886,1652581.80841,26650705503.6
POINT (-77.09934759638647 7.759989768262128),Inundación,26.0648357716,0.02424203784,2.130712e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-76.91667321426488 7.755013942968406),Inundación,44.5130781453,0.05411616062,3.639924e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.85578262931489 7.752612155688635),Inundación,354.528223445,0.17644576468,0.00028993317,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-75.01516703598851 7.7674515588744075),Inundación,58.5562093949,0.03800443966,4.798767e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.71969467193549 7.77223984313832),Inundación,37.3379375222,0.02692864188,3.060624e-05,1,16.0,20,['Cesar'],22499.9945424,Ley No. 25 de 1967,1407263.8748,22499994542.4
POINT (-75.25225052133634 7.7729934326661025),Inundación,29.4766421197,0.06851047376,2.41532e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-74.99533479202753 7.771317566877584),Inundación,80.6947725338,0.06455114062,6.613186e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.66007179895819 7.772031079830422),Inundación,49.4438729118,0.03795052911,4.0529e-05,1,16.0,20,['Cesar'],22499.9945424,Ley No. 25 de 1967,1407263.8748,22499994542.4
POINT (-76.66972430420887 7.769742624113927),Inundación,44.442733292,0.02617881396,3.635766e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.89412677997109 7.762700573551868),Inundación,109.306829004,0.09490881805,8.938744e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-75.3921054400395 7.777737616491819),Inundación,37.7155656609,0.02472063893,3.090129e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.84219566712073 7.769152615265011),Inundación,60.7026870414,0.03876356736,4.964569e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.83172075085338 7.769989358086357),Inundación,313.721369479,0.14357193182,0.00025716412,1,31.0,13,['Bolívar'],26650.7055036,Constitución Política de Colombia 1886,1652581.80841,26650705503.6
POINT (-75.39755974145751 7.781229932186066),Inundación,34.3209031156,0.03263754344,2.812007e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.72577702095782 7.7745088485040315),Inundación,44.1438105113,0.03057013841,3.611032e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-75.02586230246294 7.780356442875404),Inundación,98.6277626701,0.04610527754,8.082882e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.74816597384982 7.786281748159982),Inundación,32.3863903253,0.02175873388,2.654844e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-76.85972244439745 7.780077331040073),Inundación,30.57607124,0.02767096247,2.500655e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.73525165118176 7.789340584179761),Inundación,37.8363871391,0.03258811761,3.101616e-05,1,16.0,20,['Cesar'],22499.9945424,Ley No. 25 de 1967,1407263.8748,22499994542.4
POINT (-76.89106850292276 7.779567640124251),Inundación,44.062330955,0.03725831598,3.603429e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.92716771865841 7.779630356463771),Inundación,58.0387416099,0.03205994981,4.746132e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-75.04299530160809 7.7886149550491375),Inundación,54.6285499087,0.04024450818,4.477038e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.83054250070832 7.7823075449848975),Inundación,31.955836116,0.02475314628,2.613639e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.7816291271294 7.773998549267369),Inundación,154.958272958,0.12857602864,0.0001267467,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.67888071439025 7.776921588549747),Inundación,110.774657964,0.07231779201,9.062262e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.58363544658066 7.792260844879298),Inundación,52.6337899817,0.02904379962,4.314489e-05,1,16.0,20,['Cesar'],22499.9945424,Ley No. 25 de 1967,1407263.8748,22499994542.4
POINT (-76.90576691383825 7.784431351351076),Inundación,38.5730460274,0.03902608077,3.154471e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-74.76664741502789 7.787437227625145),Inundación,101.346834206,0.05146103448,8.306917e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-77.09092243500574 7.781343008833839),Inundación,47.655416276,0.0443364464,3.895922e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.69514900257907 7.77605743279495),Inundación,190.821917022,0.12371106086,0.00015610343,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.72412413692537 7.786236590374872),Inundación,39.6535329202,0.0401471043,3.243818e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-75.0309854890839 7.792793209809301),Inundación,111.677854974,0.06118479884,9.152619e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.68276586034364 7.79109571862532),Inundación,55.4037726296,0.05511264968,4.541658e-05,1,16.0,20,['Cesar'],22499.9945424,Ley No. 25 de 1967,1407263.8748,22499994542.4
POINT (-73.8700566601038 7.7967576961904435),Inundación,43.4191482141,0.02420418414,3.5594e-05,1,31.0,13,['Bolívar'],26650.7055036,Constitución Política de Colombia 1886,1652581.80841,26650705503.6
POINT (-73.73662552698927 7.796812636722411),Inundación,38.059310378,0.02466298149,3.119945e-05,1,16.0,20,['Cesar'],22499.9945424,Ley No. 25 de 1967,1407263.8748,22499994542.4
POINT (-73.8834020806242 7.781191672901683),Inundación,401.201056792,0.18454717376,0.00032888389,1,31.0,13,['Bolívar'],26650.7055036,Constitución Política de Colombia 1886,1652581.80841,26650705503.6
POINT (-76.74027887219387 7.787747018474999),Inundación,91.94443201,0.0581538895,7.521255e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.94511372064359 7.788221777910363),Inundación,42.0595107239,0.03160150807,3.439389e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-77.14286353367834 7.78278341464254),Inundación,89.2232257433,0.07480384596,7.293501e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-74.99956669627387 7.797265688577922),Inundación,31.7747085795,0.02660270694,2.604187e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-75.0467804659302 7.7966889634886885),Inundación,64.3744537976,0.03936689026,5.275843e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-74.8120030786254 7.799434230074425),Inundación,42.2139843666,0.02802441451,3.460108e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.68128094221593 7.792070233772514),Inundación,95.4150734335,0.05715338607,7.80597e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.77845625278138 7.787499630498534),Inundación,100.235849979,0.06341985101,8.199e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-75.54098616041058 7.798306327361756),Inundación,42.5038332693,0.03539528645,3.482177e-05,1,17.0,23,['Córdoba'],25083.7516199,Ley No. 9 de 1951,1063115.80374,25083751619.9
POINT (-76.86361407833543 7.788566584956135),Inundación,85.7279066206,0.04663741128,7.011324e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.7012725847651 7.791804608122812),Inundación,151.64100278,0.10670652748,0.00012430663,1,16.0,20,['Cesar'],22499.9945424,Ley No. 25 de 1967,1407263.8748,22499994542.4
POINT (-76.89208235659578 7.790539828202173),Inundación,99.9539778694,0.07671728493,8.174459e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.71753084788918 7.803277889815636),Inundación,33.2476509893,0.02035221591,2.725535e-05,1,16.0,20,['Cesar'],22499.9945424,Ley No. 25 de 1967,1407263.8748,22499994542.4
POINT (-76.7234350887834 7.795679819617329),Inundación,49.6667455973,0.03308225546,4.063033e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.58951889487714 7.804288997662531),Inundación,27.0152654548,0.02055164019,2.214557e-05,1,16.0,20,['Cesar'],22499.9945424,Ley No. 25 de 1967,1407263.8748,22499994542.4
POINT (-76.70538293678148 7.794796372890105),Inundación,62.3075774838,0.03764310899,5.097263e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.65063425497466 7.796315266169284),Inundación,155.623103949,0.1005819527,0.00012757071,1,16.0,20,['Cesar'],22499.9945424,Ley No. 25 de 1967,1407263.8748,22499994542.4
POINT (-75.39038687477576 7.797031114366358),Inundación,191.978434612,0.06482183192,0.00015729994,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.67234814310385 7.806757970254972),Inundación,32.4030157649,0.02461795032,2.656289e-05,1,16.0,20,['Cesar'],22499.9945424,Ley No. 25 de 1967,1407263.8748,22499994542.4
POINT (-73.66242686258695 7.804443179161698),Inundación,73.2662900967,0.03414038149,6.006073e-05,1,16.0,20,['Cesar'],22499.9945424,Ley No. 25 de 1967,1407263.8748,22499994542.4
POINT (-74.95764743617602 7.80638812539273),Inundación,26.2594673002,0.02676827243,2.152264e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.73460481348518 7.798142044198222),Inundación,45.0984984996,0.02554665972,3.689279e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-75.35327202989683 7.806765495893698),Inundación,29.904837175,0.02538572931,2.450417e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.85881085563247 7.811717168370449),Inundación,51.5729037148,0.05412083154,4.227968e-05,1,31.0,13,['Bolívar'],26650.7055036,Constitución Política de Colombia 1886,1652581.80841,26650705503.6
POINT (-76.84138378310152 7.794472723871026),Inundación,103.657621154,0.0680546394,8.478151e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.92367669208785 7.797500623951644),Inundación,40.671089952,0.03666601659,3.326047e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
